1070,1,preparation for olympiad,improved,430
1071,4,improving marks,free,860
1072,10,preparation for EGE,improved,865
1073,8,self-improvment,free,413
1074,3,improvment of qualification,free,369
1075,7,improving marks,free,264
1076,8,preparation for olympiad,free,260
1077,7,self-improvment,free,156
1078,3,preparation for olympiad,improved,749
1079,5,self-improvment,vip,715
1081,2,self-improvment,improved,941
1082,11,preparation for EGE,improved,255
1083,8,preparation for GIA,vip,842
1085,5,improvment of qualification,free,357
1086,9,improvment of qualification,vip,148
1087,10,self-improvment,vip,804
1088,10,preparation for EGE,free,642
1089,8,preparation for olympiad,vip,430
1090,8,improvment of qualification,improved,967
1091,10,preparation for EGE,free,576
1092,8,preparation for olympiad,improved,680
1093,8,improving marks,free,760
1094,8,preparation for EGE,improved,848
1097,8,self-improvment,vip,239
1098,7,preparation for EGE,improved,723
1099,4,self-improvment,free,975
1100,10,preparation for olympiad,free,168
1101,4,improvment of qualification,free,533
1102,10,improving marks,improved,411
1105,7,improvment of qualification,free,101
1107,1,preparation for EGE,improved,688
1108,7,preparation for GIA,free,772
1109,2,preparation for EGE,improved,30
1110,6,improvment of qualification,free,639
1111,1,improving marks,free,664
1112,11,improving marks,improved,215
1113,3,preparation for olympiad,improved,779
1115,10,preparation for olympiad,vip,562
1116,2,preparation for EGE,improved,1
1117,5,preparation for olympiad,improved,452
1121,5,improving marks,free,849
1122,7,preparation for GIA,improved,422
1125,2,preparation for EGE,improved,563
1126,7,preparation for GIA,improved,39
1127,8,improvment of qualification,vip,127
1129,10,preparation for GIA,improved,442
1130,4,improving marks,free,302
1132,7,preparation for GIA,vip,565
1133,11,self-improvment,improved,91
1134,5,improvment of qualification,free,279
1135,6,preparation for EGE,free,548
1136,10,preparation for olympiad,improved,443
1137,5,preparation for GIA,improved,767
1140,5,self-improvment,free,510
1141,5,preparation for GIA,free,325
1142,9,preparation for GIA,vip,915
1143,1,improvment of qualification,improved,71
1144,10,self-improvment,vip,960
1145,11,improving marks,improved,13
1146,8,improvment of qualification,improved,471
1147,9,preparation for olympiad,free,869
1148,1,self-improvment,improved,65
1149,3,preparation for olympiad,vip,875
1150,5,self-improvment,improved,211
1153,7,self-improvment,improved,392
1154,5,preparation for olympiad,vip,776
1155,6,preparation for GIA,free,505
1156,5,improvment of qualification,free,362
1158,5,preparation for EGE,improved,448
1159,4,preparation for GIA,vip,719
1160,3,improving marks,vip,98
1161,10,preparation for GIA,improved,223
1163,6,improving marks,vip,362
1164,4,preparation for GIA,improved,520
1165,7,improving marks,free,549
1167,8,preparation for olympiad,free,58
1169,5,preparation for EGE,improved,154
1170,7,improving marks,vip,539
1171,11,improving marks,vip,446
1172,10,self-improvment,vip,78
1173,4,improving marks,improved,171
1174,11,improvment of qualification,free,29
1175,10,preparation for EGE,improved,806
1176,11,improving marks,free,325
1177,4,preparation for GIA,improved,505
1178,7,improvment of qualification,improved,14
1179,8,preparation for GIA,vip,326
1181,10,improving marks,free,649
1182,4,preparation for GIA,improved,668
1183,1,self-improvment,improved,563
1184,3,improvment of qualification,improved,374
1186,1,improvment of qualification,free,221
1187,9,self-improvment,improved,176
1188,6,improving marks,improved,109
1189,3,preparation for EGE,free,468
1190,1,preparation for olympiad,improved,788
1191,5,preparation for GIA,vip,213
1192,9,preparation for GIA,vip,77
1194,9,improving marks,vip,146
1195,6,improvment of qualification,free,908
1196,4,improvment of qualification,improved,745
1197,8,self-improvment,free,719
1198,7,improvment of qualification,vip,210
1199,9,preparation for olympiad,vip,36
1200,6,self-improvment,vip,86
1201,7,improving marks,free,457
1202,11,self-improvment,free,537
1203,8,self-improvment,improved,430
1204,2,preparation for GIA,vip,236
1206,1,preparation for GIA,vip,524
1207,5,self-improvment,vip,90
1208,1,improving marks,free,312
1209,3,improving marks,free,863
1212,6,self-improvment,vip,483
1213,5,preparation for EGE,free,814
1214,2,preparation for olympiad,vip,793
1215,7,self-improvment,improved,124
1216,7,improvment of qualification,free,585
1217,3,improving marks,vip,310
1219,4,preparation for olympiad,vip,717
1220,2,preparation for EGE,vip,445
1221,2,preparation for olympiad,free,17
1222,4,preparation for EGE,free,868
1223,4,improvment of qualification,free,618
1224,2,improving marks,free,792
1225,5,improvment of qualification,improved,999
1226,4,improvment of qualification,vip,470
1227,4,self-improvment,free,222
1229,11,preparation for GIA,free,689
1230,5,preparation for olympiad,vip,136
1233,3,preparation for olympiad,improved,573
1235,9,preparation for EGE,improved,897
1236,4,self-improvment,free,993
1237,3,improving marks,improved,205
1238,1,preparation for olympiad,free,321
1239,7,preparation for olympiad,free,509
1242,10,preparation for GIA,vip,409
1243,6,preparation for GIA,improved,136
1244,2,improvment of qualification,free,945
1246,2,improvment of qualification,improved,381
1247,10,preparation for GIA,improved,940
1248,9,preparation for EGE,improved,577
1249,4,self-improvment,free,992
1250,5,self-improvment,free,436
1251,10,improvment of qualification,free,588
1252,4,self-improvment,free,254
1253,7,self-improvment,free,844
1254,10,improving marks,vip,23
1255,2,preparation for GIA,improved,460
1257,8,improving marks,free,914
1258,3,self-improvment,improved,267
1259,2,preparation for olympiad,free,837
1260,3,preparation for EGE,free,710
1261,1,improvment of qualification,vip,32
1262,4,self-improvment,improved,87
1263,4,preparation for olympiad,improved,37
1265,10,self-improvment,vip,654
1266,7,preparation for olympiad,improved,964
1267,9,preparation for GIA,vip,598
1268,4,preparation for olympiad,improved,95
1270,11,preparation for EGE,improved,398
1271,5,improvment of qualification,improved,40
1272,8,preparation for olympiad,improved,395
1273,2,preparation for GIA,vip,225
1274,5,preparation for GIA,improved,660
1276,11,improving marks,improved,401
1277,6,preparation for olympiad,improved,259
1278,10,preparation for olympiad,vip,830
1279,5,preparation for olympiad,free,445
1280,6,preparation for olympiad,improved,454
1281,3,improving marks,vip,942
1282,3,improving marks,vip,414
1283,9,self-improvment,improved,66
1284,7,preparation for olympiad,vip,835
1287,11,preparation for GIA,improved,285
1288,8,preparation for EGE,vip,564
1289,10,improvment of qualification,improved,586
1290,3,preparation for olympiad,improved,170
1291,5,preparation for GIA,free,107
1292,6,improving marks,improved,1000
1293,7,self-improvment,improved,21
1294,9,improvment of qualification,free,136
1295,10,preparation for EGE,improved,451
1297,6,improving marks,improved,806
1298,1,preparation for olympiad,improved,769
1299,1,preparation for GIA,vip,940
1300,9,improving marks,vip,625
1301,6,preparation for olympiad,free,982
1303,11,self-improvment,improved,982
1304,11,preparation for olympiad,vip,628
1305,9,preparation for GIA,vip,36
1307,11,improvment of qualification,improved,274
1308,1,preparation for EGE,free,962
1309,3,preparation for EGE,improved,596
1310,10,preparation for GIA,vip,551
1311,6,preparation for EGE,vip,405
1312,9,preparation for GIA,improved,874
1313,11,preparation for GIA,free,233
1315,6,improvment of qualification,improved,654
1317,6,preparation for olympiad,improved,93
1319,1,preparation for olympiad,vip,814
1320,4,preparation for olympiad,improved,78
1321,6,preparation for olympiad,free,419
1322,6,self-improvment,free,572
1323,8,preparation for EGE,free,115
1326,4,improvment of qualification,vip,456
1327,2,self-improvment,improved,16
1328,4,preparation for GIA,vip,343
1330,9,preparation for GIA,free,68
1331,3,preparation for GIA,vip,555
1332,11,preparation for olympiad,free,692
1334,8,preparation for EGE,improved,764
1335,1,preparation for EGE,free,682
1336,5,self-improvment,vip,57
1337,2,preparation for EGE,vip,178
1339,9,improvment of qualification,free,463
1340,10,preparation for EGE,free,621
1341,4,preparation for olympiad,vip,571
1342,6,improving marks,vip,718
1343,11,preparation for EGE,free,511
1344,2,improvment of qualification,vip,25
1345,1,improvment of qualification,vip,977
1346,1,improving marks,improved,920
1347,5,preparation for EGE,improved,654
1348,8,preparation for GIA,vip,141
1350,7,improving marks,free,602
1351,9,improving marks,vip,329
1352,11,self-improvment,vip,72
1353,4,improving marks,free,618
1355,4,self-improvment,improved,199
1356,1,self-improvment,improved,147
1357,11,self-improvment,free,370
1358,4,preparation for olympiad,free,447
1359,3,improvment of qualification,improved,590
1360,8,self-improvment,vip,948
1362,1,preparation for EGE,free,146
1364,5,preparation for EGE,vip,915
1365,6,preparation for olympiad,vip,407
1366,3,self-improvment,free,432
1367,6,preparation for olympiad,free,599
1368,4,preparation for olympiad,improved,157
1369,1,preparation for EGE,improved,127
1370,9,improving marks,free,344
1371,11,improving marks,vip,726
1372,11,improving marks,free,158
1374,8,preparation for GIA,free,407
1376,4,improvment of qualification,improved,97
1377,2,improving marks,vip,595
1378,9,improvment of qualification,improved,583
1379,8,improvment of qualification,free,725
1380,3,improving marks,vip,828
1381,11,improvment of qualification,free,209
1382,1,improvment of qualification,free,342
1383,11,preparation for olympiad,improved,14
1385,7,self-improvment,vip,1
1386,8,preparation for olympiad,improved,33
1387,11,preparation for EGE,improved,719
1388,7,improving marks,improved,705
1389,5,improvment of qualification,free,677
1390,11,improvment of qualification,improved,704
1391,11,improvment of qualification,improved,152
1393,1,preparation for olympiad,free,173
1394,9,self-improvment,vip,750
1395,7,improving marks,free,758
1396,11,improving marks,free,455
1397,3,preparation for GIA,vip,546
1398,6,preparation for EGE,free,766
1399,1,preparation for GIA,free,259
1400,11,preparation for EGE,free,493
1401,2,preparation for olympiad,improved,116
1403,8,self-improvment,improved,80
1405,3,preparation for EGE,improved,215
1407,4,self-improvment,vip,581
1408,11,preparation for EGE,improved,732
1409,8,self-improvment,improved,674
1410,2,self-improvment,vip,99
1411,1,improving marks,improved,530
1413,6,improvment of qualification,vip,987
1414,6,preparation for olympiad,vip,350
1415,8,improvment of qualification,free,644
1416,9,improvment of qualification,improved,612
1417,6,preparation for olympiad,free,38
1418,5,improving marks,improved,612
1421,9,preparation for EGE,improved,709
1422,2,preparation for olympiad,improved,337
1426,8,improving marks,improved,581
1427,7,improving marks,improved,395
1428,6,improvment of qualification,free,243
1430,2,preparation for olympiad,improved,82
1431,3,preparation for EGE,free,217
1432,11,preparation for EGE,free,4
1434,1,preparation for olympiad,free,240
1435,8,self-improvment,improved,526
1437,2,improvment of qualification,improved,446
1438,3,improving marks,free,247
1439,4,preparation for olympiad,vip,601
1440,1,preparation for EGE,vip,584
1441,8,improving marks,vip,678
1442,4,preparation for GIA,vip,658
1444,9,improvment of qualification,improved,467
1445,5,improvment of qualification,free,53
1447,6,preparation for GIA,free,907
1449,8,improvment of qualification,vip,999
1451,2,preparation for GIA,improved,243
1452,10,improving marks,free,367
1453,4,preparation for olympiad,improved,167
1454,3,preparation for olympiad,improved,184
1455,9,improvment of qualification,vip,57
1456,7,preparation for GIA,improved,97
1457,8,preparation for GIA,free,921
1458,11,preparation for GIA,vip,152
1460,11,improving marks,improved,495
1461,7,preparation for EGE,free,479
1462,2,improving marks,free,927
1463,9,improvment of qualification,vip,860
1464,5,improvment of qualification,vip,193
1465,5,preparation for EGE,vip,393
1466,3,preparation for olympiad,vip,253
1467,8,improvment of qualification,free,949
1468,6,improvment of qualification,improved,117
1469,3,improvment of qualification,improved,179
1470,2,preparation for GIA,free,915
1472,8,preparation for olympiad,free,180
1473,11,improving marks,vip,680
1474,3,preparation for EGE,improved,83
1475,1,improving marks,vip,950
1476,9,improvment of qualification,vip,797
1477,2,self-improvment,vip,581
1478,8,preparation for EGE,vip,472
1479,5,preparation for EGE,free,635
1480,5,preparation for GIA,vip,63
1481,5,preparation for GIA,vip,726
1482,11,improvment of qualification,vip,594
